Time,Ask,Bid,AskVolume,BidVolume
15.11.2012 00:46:23.242,1.27217,1.27209,2.48,1.73
15.11.2012 00:46:25.603,1.27217,1.27211,1.73,1.73
15.11.2012 00:46:31.003,1.27219,1.27213,3.23,1.50
15.11.2012 00:46:31.762,1.27217,1.27210,1.73,1.73
15.11.2012 00:46:31.964,1.27215,1.27211,3.75,1.50
15.11.2012 00:46:32.214,1.27219,1.27212,3.98,1.73
15.11.2012 00:46:32.773,1.27219,1.27212,3.98,1.73
15.11.2012 00:46:34.132,1.27219,1.27212,3.23,1.73
15.11.2012 00:46:35.652,1.27219,1.27212,3.23,1.73
15.11.2012 00:46:36.372,1.27219,1.27212,3.23,1.73
15.11.2012 00:46:52.773,1.27219,1.27212,3.23,2.48
15.11.2012 00:46:53.294,1.27219,1.27213,2.48,1.50
15.11.2012 00:46:58.887,1.27219,1.27213,3.23,1.50
15.11.2012 00:47:03.313,1.27219,1.27214,2.48,1.50
15.11.2012 00:47:03.614,1.27224,1.27217,2.25,1.88
15.11.2012 00:47:03.674,1.27225,1.27218,3.00,2.25
15.11.2012 00:47:03.794,1.27225,1.27219,1.73,1.73
15.11.2012 00:47:03.913,1.27225,1.27219,1.73,1.73
15.11.2012 00:47:04.032,1.27226,1.27220,3.23,1.73
15.11.2012 00:47:04.542,1.27228,1.27222,2.48,1.73
15.11.2012 00:47:24.393,1.27226,1.27221,1.73,1.73
15.11.2012 00:47:24.812,1.27226,1.27219,3.23,1.73
15.11.2012 00:47:26.373,1.27226,1.27221,1.50,1.50
15.11.2012 00:47:26.673,1.27227,1.27221,1.73,1.73
15.11.2012 00:47:27.362,1.27227,1.27221,1.73,1.73
15.11.2012 00:47:30.333,1.27226,1.27220,3.00,1.73
15.11.2012 00:47:30.392,1.27225,1.27218,1.50,1.73
15.11.2012 00:47:30.932,1.27225,1.27218,1.73,1.73
15.11.2012 00:47:50.332,1.27225,1.27219,1.50,1.73
15.11.2012 00:48:06.356,1.27223,1.27218,1.73,1.73
15.11.2012 00:48:06.544,1.27222,1.27217,1.73,1.73
15.11.2012 00:48:06.604,1.27222,1.27216,1.73,1.73
15.11.2012 00:48:06.962,1.27220,1.27214,1.50,2.85
15.11.2012 00:48:07.084,1.27220,1.27214,1.73,1.35
15.11.2012 00:48:07.322,1.27221,1.27215,1.50,1.50
15.11.2012 00:48:09.473,1.27224,1.27218,3.38,1.50
15.11.2012 00:48:09.532,1.27224,1.27217,3.60,1.73
15.11.2012 00:48:09.712,1.27224,1.27216,4.35,2.48
15.11.2012 00:48:15.345,1.27224,1.27219,2.25,1.50
15.11.2012 00:48:15.414,1.27226,1.27221,1.73,1.50
15.11.2012 00:48:17.573,1.27227,1.27221,1.50,5.25
15.11.2012 00:48:18.053,1.27225,1.27220,1.50,1.50
15.11.2012 00:48:18.174,1.27224,1.27217,2.25,2.48
15.11.2012 00:48:18.752,1.27226,1.27219,1.73,1.73
15.11.2012 00:48:19.667,1.27227,1.27219,1.73,1.73
15.11.2012 00:48:24.785,1.27228,1.27221,2.48,1.73
15.11.2012 00:48:25.903,1.27228,1.27221,1.73,2.48
15.11.2012 00:48:37.513,1.27229,1.27221,2.48,3.23
15.11.2012 00:48:42.593,1.27229,1.27221,3.23,2.48
15.11.2012 00:48:45.333,1.27231,1.27224,3.23,1.73
15.11.2012 00:48:45.813,1.27230,1.27224,1.50,1.73
15.11.2012 00:48:46.912,1.27230,1.27224,2.40,1.73
15.11.2012 00:48:47.453,1.27230,1.27224,1.65,1.73
15.11.2012 00:48:47.883,1.27231,1.27224,3.98,3.00
15.11.2012 00:48:48.484,1.27233,1.27226,1.50,2.25
15.11.2012 00:48:48.542,1.27234,1.27227,2.10,1.50
15.11.2012 00:48:48.602,1.27234,1.27227,1.35,3.75
15.11.2012 00:48:48.903,1.27234,1.27228,2.25,1.50
15.11.2012 00:48:49.203,1.27234,1.27227,3.00,3.00
15.11.2012 00:48:49.852,1.27234,1.27228,1.50,1.50
15.11.2012 00:48:49.973,1.27236,1.27229,1.73,1.50
15.11.2012 00:48:50.952,1.27237,1.27229,1.88,2.25
15.11.2012 00:48:53.463,1.27237,1.27230,1.50,1.50
15.11.2012 00:48:53.762,1.27238,1.27231,3.23,2.48
15.11.2012 00:48:54.742,1.27238,1.27231,2.48,1.73
15.11.2012 00:48:55.042,1.27238,1.27230,3.98,1.73
15.11.2012 00:49:05.153,1.27237,1.27229,1.73,1.50
15.11.2012 00:49:05.333,1.27237,1.27229,1.73,1.73
15.11.2012 00:49:05.453,1.27238,1.27232,3.00,1.73
15.11.2012 00:49:05.812,1.27238,1.27234,3.75,1.50
15.11.2012 00:49:06.353,1.27239,1.27232,1.73,1.73
15.11.2012 00:49:06.993,1.27239,1.27233,1.73,1.73
15.11.2012 00:49:07.463,1.27239,1.27232,1.73,1.73
15.11.2012 00:49:12.613,1.27240,1.27233,2.48,2.48
15.11.2012 00:49:13.163,1.27240,1.27234,2.25,1.73
15.11.2012 00:49:18.250,1.27239,1.27231,1.73,3.23
15.11.2012 00:49:22.854,1.27238,1.27231,3.23,1.73
15.11.2012 00:49:22.974,1.27238,1.27229,4.73,2.48
15.11.2012 00:49:27.682,1.27238,1.27231,2.48,1.73
15.11.2012 00:49:28.593,1.27238,1.27230,2.48,1.73
15.11.2012 00:49:33.093,1.27238,1.27232,1.73,1.73
15.11.2012 00:49:46.703,1.27236,1.27231,1.73,2.48
15.11.2012 00:49:47.115,1.27236,1.27229,2.48,1.73
15.11.2012 00:49:49.832,1.27236,1.27230,2.48,2.25
15.11.2012 00:49:50.367,1.27236,1.27230,2.25,2.25
15.11.2012 00:49:52.055,1.27238,1.27231,2.48,2.48
15.11.2012 00:49:52.624,1.27238,1.27232,1.73,1.73
15.11.2012 00:49:54.723,1.27238,1.27232,1.73,1.73
15.11.2012 00:49:57.583,1.27239,1.27232,1.50,2.48
15.11.2012 00:49:57.773,1.27239,1.27232,1.73,2.48
15.11.2012 00:49:58.983,1.27238,1.27232,1.73,1.73
15.11.2012 00:49:59.043,1.27237,1.27230,2.48,3.23
15.11.2012 00:50:06.584,1.27239,1.27232,2.48,2.48
15.11.2012 00:50:06.896,1.27243,1.27236,1.50,3.60
15.11.2012 00:50:06.964,1.27244,1.27236,2.85,3.60
15.11.2012 00:50:07.084,1.27244,1.27237,1.50,2.48
15.11.2012 00:50:07.276,1.27246,1.27237,2.63,3.83
15.11.2012 00:50:07.553,1.27248,1.27241,1.50,1.50
15.11.2012 00:50:08.174,1.27248,1.27241,1.50,1.50
15.11.2012 00:50:08.414,1.27251,1.27243,3.23,1.50
15.11.2012 00:50:08.534,1.27251,1.27244,3.75,1.50
15.11.2012 00:50:09.533,1.27251,1.27244,3.75,1.50
15.11.2012 00:50:10.042,1.27251,1.27244,3.00,1.50
15.11.2012 00:50:10.573,1.27250,1.27244,1.50,1.50
15.11.2012 00:50:11.112,1.27250,1.27243,3.00,1.50
15.11.2012 00:50:11.534,1.27253,1.27246,1.73,1.13
15.11.2012 00:50:11.893,1.27251,1.27244,1.73,2.85
15.11.2012 00:50:12.502,1.27251,1.27245,1.73,1.50
15.11.2012 00:50:13.593,1.27250,1.27243,1.73,2.10
15.11.2012 00:50:15.983,1.27250,1.27243,1.73,1.73
15.11.2012 00:50:16.522,1.27251,1.27245,1.50,2.25
15.11.2012 00:50:17.664,1.27252,1.27248,1.50,3.60
15.11.2012 00:50:17.796,1.27254,1.27250,1.50,1.73
15.11.2012 00:50:18.343,1.27257,1.27249,2.48,2.48
15.11.2012 00:50:18.402,1.27258,1.27249,3.23,3.98
15.11.2012 00:50:18.763,1.27255,1.27249,1.50,1.13
15.11.2012 00:50:18.943,1.27253,1.27246,1.73,1.73
15.11.2012 00:50:19.006,1.27252,1.27245,1.50,1.88
15.11.2012 00:50:19.073,1.27252,1.27245,1.73,2.10
15.11.2012 00:50:20.103,1.27253,1.27245,2.48,2.85
15.11.2012 00:50:21.842,1.27253,1.27246,1.73,1.73
15.11.2012 00:50:26.953,1.27251,1.27245,2.48,2.85
15.11.2012 00:50:27.134,1.27250,1.27244,3.23,1.73
15.11.2012 00:50:27.694,1.27248,1.27242,1.50,3.00
15.11.2012 00:50:27.933,1.27252,1.27248,1.35,1.50
15.11.2012 00:50:27.993,1.27255,1.27249,3.23,1.50
15.11.2012 00:50:28.533,1.27254,1.27246,1.73,3.23
15.11.2012 00:50:28.594,1.27254,1.27246,2.48,3.23
15.11.2012 00:50:59.733,1.27254,1.27246,2.48,2.48
15.11.2012 00:51:01.805,1.27254,1.27246,2.48,2.48
15.11.2012 00:51:03.763,1.27253,1.27246,1.73,1.73
15.11.2012 00:51:08.112,1.27254,1.27246,1.73,1.73
15.11.2012 00:51:10.964,1.27251,1.27246,2.48,1.73
15.11.2012 00:51:11.324,1.27251,1.27245,2.48,1.50
15.11.2012 00:51:22.099,1.27250,1.27245,1.73,1.50
15.11.2012 00:51:31.083,1.27250,1.27243,2.48,2.10
15.11.2012 00:51:33.484,1.27249,1.27242,1.73,2.48
15.11.2012 00:51:34.023,1.27249,1.27242,1.73,1.73
15.11.2012 00:51:35.155,1.27246,1.27240,1.50,3.38
15.11.2012 00:51:35.464,1.27245,1.27240,2.25,1.13
15.11.2012 00:51:35.584,1.27244,1.27238,2.48,3.00
15.11.2012 00:51:35.884,1.27246,1.27240,1.50,1.50
15.11.2012 00:51:36.063,1.27248,1.27242,1.73,1.73
15.11.2012 00:51:36.183,1.27250,1.27241,3.23,3.00
15.11.2012 00:51:36.303,1.27248,1.27241,1.73,2.48
15.11.2012 00:51:36.844,1.27247,1.27241,8.25,1.50
15.11.2012 00:51:39.445,1.27245,1.27240,7.50,2.10
15.11.2012 00:51:39.646,1.27247,1.27240,2.25,1.50
15.11.2012 00:51:39.718,1.27245,1.27240,7.50,1.73
15.11.2012 00:51:39.847,1.27244,1.27236,7.50,4.13
15.11.2012 00:51:39.974,1.27244,1.27237,2.48,1.35
15.11.2012 00:51:40.514,1.27244,1.27237,2.48,1.73
15.11.2012 00:51:56.474,1.27241,1.27235,3.83,1.73
15.11.2012 00:51:56.712,1.27241,1.27234,5.33,2.48
15.11.2012 00:51:57.035,1.27241,1.27234,5.10,2.48
15.11.2012 00:51:59.635,1.27241,1.27234,5.33,2.48
15.11.2012 00:52:01.073,1.27241,1.27234,5.33,2.48
15.11.2012 00:52:01.195,1.27241,1.27236,1.73,1.73
15.11.2012 00:52:01.733,1.27243,1.27236,1.73,1.73
15.11.2012 00:52:07.354,1.27241,1.27235,3.08,2.85
15.11.2012 00:52:07.784,1.27241,1.27235,5.33,1.13
15.11.2012 00:52:18.624,1.27243,1.27235,1.73,2.48
15.11.2012 00:52:19.864,1.27243,1.27238,1.50,1.50
15.11.2012 00:52:20.044,1.27243,1.27237,1.73,1.73
15.11.2012 00:52:20.103,1.27241,1.27235,7.50,2.25
15.11.2012 00:52:20.463,1.27243,1.27237,1.73,1.50
15.11.2012 00:52:20.893,1.27241,1.27234,3.75,2.63
15.11.2012 00:52:21.133,1.27241,1.27234,2.25,2.85
15.11.2012 00:52:26.995,1.27245,1.27239,8.25,1.73
15.11.2012 00:52:27.293,1.27246,1.27240,1.50,1.73
15.11.2012 00:52:27.832,1.27247,1.27242,7.50,1.73
15.11.2012 00:52:28.363,1.27247,1.27241,7.50,1.73
15.11.2012 00:52:29.024,1.27247,1.27242,7.50,1.73
15.11.2012 00:52:32.176,1.27246,1.27241,1.50,1.73
15.11.2012 00:52:33.443,1.27247,1.27242,6.75,3.23
15.11.2012 00:52:33.742,1.27247,1.27242,7.50,1.73
15.11.2012 00:52:34.504,1.27247,1.27242,7.50,3.23
15.11.2012 00:52:34.564,1.27253,1.27244,1.50,1.50
15.11.2012 00:52:34.813,1.27249,1.27243,1.50,3.23
15.11.2012 00:52:35.673,1.27250,1.27244,7.73,1.50
15.11.2012 00:52:35.794,1.27247,1.27242,6.75,2.85
15.11.2012 00:52:37.003,1.27250,1.27243,7.73,2.48
15.11.2012 00:52:37.064,1.27250,1.27244,7.50,1.73
15.11.2012 00:52:37.422,1.27248,1.27242,7.50,2.85
15.11.2012 00:52:40.774,1.27250,1.27245,8.33,2.25
15.11.2012 00:52:41.014,1.27253,1.27247,3.23,1.73
15.11.2012 00:52:41.931,1.27257,1.27248,2.85,1.50
15.11.2012 00:52:42.034,1.27254,1.27248,7.50,1.50
15.11.2012 00:52:42.723,1.27253,1.27248,7.73,1.50
15.11.2012 00:52:46.632,1.27250,1.27246,6.75,2.48
15.11.2012 00:53:02.613,1.27249,1.27242,7.50,2.63
15.11.2012 00:53:02.733,1.27247,1.27243,6.75,2.48
15.11.2012 00:53:03.034,1.27250,1.27243,6.75,1.73
15.11.2012 00:53:03.213,1.27249,1.27244,1.50,2.25
15.11.2012 00:53:06.573,1.27248,1.27241,7.50,1.73
15.11.2012 00:53:06.814,1.27247,1.27241,6.75,3.23
15.11.2012 00:53:06.933,1.27250,1.27245,6.75,1.50
15.11.2012 00:53:07.113,1.27250,1.27246,7.50,1.50
15.11.2012 00:53:30.488,1.27250,1.27244,7.73,1.73
15.11.2012 00:53:30.557,1.27247,1.27243,7.50,2.25
15.11.2012 00:53:34.074,1.27249,1.27244,1.50,1.73
15.11.2012 00:53:34.612,1.27250,1.27247,6.75,1.50
15.11.2012 00:53:37.264,1.27250,1.27245,7.73,2.25
15.11.2012 00:53:37.334,1.27248,1.27244,6.75,2.10
15.11.2012 00:53:38.005,1.27250,1.27245,7.50,1.50
15.11.2012 00:53:39.216,1.27247,1.27244,6.75,1.73
15.11.2012 00:53:49.956,1.27250,1.27245,7.50,1.50
15.11.2012 00:53:52.963,1.27250,1.27244,7.73,1.73
15.11.2012 00:53:56.813,1.27247,1.27242,7.50,1.88
15.11.2012 00:53:58.874,1.27247,1.27241,7.50,1.88
15.11.2012 00:53:59.234,1.27246,1.27239,8.48,1.73
15.11.2012 00:53:59.774,1.27245,1.27238,2.25,2.63
15.11.2012 00:54:02.754,1.27244,1.27236,1.50,1.73
15.11.2012 00:54:03.054,1.27241,1.27235,1.73,1.35
15.11.2012 00:54:08.874,1.27240,1.27233,3.23,2.48
15.11.2012 00:54:11.684,1.27239,1.27233,1.73,2.48
15.11.2012 00:54:13.624,1.27239,1.27232,2.48,3.23
15.11.2012 00:54:14.163,1.27239,1.27233,3.23,1.73
15.11.2012 00:54:14.713,1.27239,1.27233,2.48,1.73
15.11.2012 00:54:16.353,1.27240,1.27235,1.73,1.50
15.11.2012 00:54:16.473,1.27240,1.27235,2.25,1.73
15.11.2012 00:54:17.016,1.27240,1.27235,2.25,1.50
15.11.2012 00:54:17.555,1.27240,1.27235,2.25,1.50
15.11.2012 00:54:28.583,1.27239,1.27233,1.73,2.48
15.11.2012 00:54:29.846,1.27242,1.27234,1.73,1.73
15.11.2012 00:54:44.413,1.27241,1.27235,1.73,1.73
15.11.2012 00:54:44.933,1.27241,1.27235,1.73,1.73
15.11.2012 00:54:45.962,1.27241,1.27235,1.73,1.73
15.11.2012 00:54:47.944,1.27241,1.27235,1.73,1.73
15.11.2012 00:54:52.033,1.27241,1.27234,2.48,3.00
15.11.2012 00:54:52.545,1.27241,1.27234,2.10,3.23
15.11.2012 00:54:52.783,1.27240,1.27234,1.50,2.25
15.11.2012 00:54:52.843,1.27241,1.27234,2.10,3.23
15.11.2012 00:54:54.667,1.27239,1.27234,2.25,1.50
15.11.2012 00:54:54.853,1.27239,1.27232,3.23,1.73
15.11.2012 00:54:55.153,1.27237,1.27228,2.48,3.98
15.11.2012 00:54:55.214,1.27236,1.27228,1.73,3.00
15.11.2012 00:54:55.513,1.27233,1.27226,1.73,1.73
15.11.2012 00:55:00.073,1.27234,1.27226,1.50,3.98
15.11.2012 00:55:00.388,1.27240,1.27231,3.75,14.31
15.11.2012 00:55:00.526,1.27244,1.27237,1.50,1.50
15.11.2012 00:55:00.774,1.27242,1.27236,4.35,2.25
15.11.2012 00:55:00.835,1.27239,1.27235,3.00,1.50
15.11.2012 00:55:00.896,1.27238,1.27233,2.48,1.50
15.11.2012 00:55:01.205,1.27234,1.27227,3.75,2.25
15.11.2012 00:55:01.323,1.27232,1.27224,3.23,1.73
15.11.2012 00:55:01.443,1.27232,1.27224,3.00,3.08
15.11.2012 00:55:02.013,1.27233,1.27227,1.73,3.23
15.11.2012 00:55:02.090,1.27240,1.27232,5.40,1.73
15.11.2012 00:55:02.227,1.27238,1.27234,1.50,1.50
15.11.2012 00:55:02.300,1.27240,1.27233,2.25,2.48
15.11.2012 00:55:02.365,1.27241,1.27234,3.98,1.73
15.11.2012 00:55:02.425,1.27241,1.27234,1.73,1.73
15.11.2012 00:55:02.544,1.27242,1.27235,1.73,1.73
15.11.2012 00:55:05.105,1.27241,1.27234,1.73,1.50
15.11.2012 00:55:06.094,1.27241,1.27234,1.73,1.73
15.11.2012 00:55:07.554,1.27241,1.27234,2.48,1.73
15.11.2012 00:55:07.674,1.27239,1.27233,1.50,1.50
15.11.2012 00:55:07.794,1.27237,1.27229,2.10,1.73
15.11.2012 00:55:07.914,1.27234,1.27228,1.50,1.50
15.11.2012 00:55:08.048,1.27234,1.27228,2.48,1.50
15.11.2012 00:55:08.496,1.27233,1.27227,1.50,2.48
15.11.2012 00:55:08.683,1.27234,1.27227,2.48,2.48
15.11.2012 00:55:08.863,1.27231,1.27224,1.73,1.73
15.11.2012 00:55:09.783,1.27231,1.27224,1.73,2.48
15.11.2012 00:55:10.374,1.27231,1.27224,1.73,1.73
15.11.2012 00:55:10.613,1.27233,1.27227,2.10,2.48
15.11.2012 00:55:10.794,1.27235,1.27228,3.49,1.73
15.11.2012 00:55:10.853,1.27237,1.27230,3.38,1.73
15.11.2012 00:55:11.393,1.27237,1.27230,1.50,3.00
15.11.2012 00:55:12.175,1.27236,1.27230,1.73,1.73
15.11.2012 00:55:13.893,1.27236,1.27229,1.73,2.48
15.11.2012 00:55:14.425,1.27233,1.27225,1.50,3.00
15.11.2012 00:55:14.554,1.27233,1.27226,1.73,1.73
15.11.2012 00:55:14.913,1.27230,1.27223,2.48,2.10
15.11.2012 00:55:18.355,1.27230,1.27224,1.73,3.98
15.11.2012 00:55:18.428,1.27233,1.27227,1.73,1.73
15.11.2012 00:55:18.614,1.27238,1.27229,3.60,1.73
15.11.2012 00:55:19.194,1.27238,1.27230,2.10,1.73
15.11.2012 00:55:21.123,1.27237,1.27227,1.73,3.98
15.11.2012 00:55:22.494,1.27236,1.27227,1.50,3.60
15.11.2012 00:55:22.795,1.27233,1.27226,1.50,2.25
15.11.2012 00:55:22.914,1.27233,1.27226,1.73,2.48
15.11.2012 00:55:24.014,1.27233,1.27225,3.23,2.10
15.11.2012 00:55:33.734,1.27234,1.27225,3.23,1.73
15.11.2012 00:55:33.853,1.27234,1.27225,3.23,1.73
15.11.2012 00:55:34.413,1.27234,1.27225,2.48,2.48
15.11.2012 00:55:35.024,1.27234,1.27225,2.48,1.73
15.11.2012 00:55:35.563,1.27234,1.27225,2.48,2.10
15.11.2012 00:55:38.044,1.27233,1.27224,1.73,2.48
15.11.2012 00:55:39.365,1.27234,1.27225,1.88,3.23
15.11.2012 00:55:39.928,1.27234,1.27226,2.10,2.48
15.11.2012 00:55:40.484,1.27237,1.27228,3.23,3.23
15.11.2012 00:55:43.095,1.27237,1.27228,3.98,3.23
15.11.2012 00:55:44.448,1.27237,1.27228,3.98,2.25
15.11.2012 00:55:45.104,1.27237,1.27228,3.98,3.98
15.11.2012 00:55:45.735,1.27239,1.27233,2.10,1.73
15.11.2012 00:55:45.854,1.27241,1.27233,1.35,3.23
15.11.2012 00:55:45.974,1.27243,1.27236,1.73,1.73
15.11.2012 00:55:51.694,1.27243,1.27235,2.48,2.48
15.11.2012 00:55:51.874,1.27240,1.27233,2.25,2.48
15.11.2012 00:55:52.234,1.27241,1.27235,1.73,1.73
15.11.2012 00:55:53.003,1.27242,1.27235,2.48,2.48
15.11.2012 00:55:53.124,1.27239,1.27233,3.00,2.48
15.11.2012 00:55:53.243,1.27238,1.27233,2.33,2.25
15.11.2012 00:55:53.485,1.27239,1.27233,1.73,1.73
15.11.2012 00:55:53.606,1.27240,1.27233,2.25,2.48
15.11.2012 00:55:54.143,1.27243,1.27235,2.33,2.48
15.11.2012 00:55:54.431,1.27243,1.27235,1.58,2.48
15.11.2012 00:55:54.733,1.27240,1.27235,3.75,1.50
15.11.2012 00:55:54.915,1.27239,1.27233,1.73,1.50
15.11.2012 00:55:54.985,1.27240,1.27234,1.50,1.73
15.11.2012 00:55:55.223,1.27242,1.27234,2.48,2.48
15.11.2012 00:55:55.644,1.27241,1.27234,2.48,2.48
15.11.2012 00:55:59.075,1.27239,1.27231,1.73,2.48
15.11.2012 00:55:59.616,1.27238,1.27230,4.58,3.23
15.11.2012 00:55:59.864,1.27239,1.27233,1.58,1.73
15.11.2012 00:56:12.154,1.27238,1.27231,1.73,2.48
15.11.2012 00:56:12.333,1.27237,1.27230,3.23,1.73
15.11.2012 00:56:13.244,1.27239,1.27230,4.73,3.23
15.11.2012 00:56:15.517,1.27239,1.27234,2.48,1.73
15.11.2012 00:56:15.823,1.27241,1.27236,1.73,1.73
15.11.2012 00:56:18.186,1.27240,1.27236,1.50,1.73
15.11.2012 00:56:18.494,1.27238,1.27232,1.50,1.50
15.11.2012 00:56:18.615,1.27237,1.27231,3.08,2.48
15.11.2012 00:56:19.467,1.27237,1.27231,1.88,1.73
15.11.2012 00:56:19.903,1.27240,1.27234,3.08,1.50
15.11.2012 00:56:20.448,1.27240,1.27234,2.33,2.25
15.11.2012 00:56:22.456,1.27242,1.27236,3.45,1.73
15.11.2012 00:56:22.824,1.27245,1.27237,2.40,1.73
15.11.2012 00:56:22.945,1.27246,1.27240,1.73,1.73
15.11.2012 00:56:23.064,1.27246,1.27240,2.25,1.50
15.11.2012 00:56:23.125,1.27246,1.27240,2.48,1.73
15.11.2012 00:56:28.755,1.27251,1.27244,3.23,1.73
15.11.2012 00:56:32.823,1.27249,1.27242,1.73,1.73
15.11.2012 00:56:45.115,1.27248,1.27241,1.73,3.60
15.11.2012 00:56:45.474,1.27246,1.27240,1.50,1.50
15.11.2012 00:56:46.011,1.27248,1.27241,3.98,1.50
15.11.2012 00:56:48.449,1.27246,1.27239,1.73,2.48
15.11.2012 00:56:50.605,1.27247,1.27241,3.83,3.23
15.11.2012 00:56:51.144,1.27247,1.27241,1.50,3.23
15.11.2012 00:56:51.972,1.27248,1.27241,1.73,1.50
15.11.2012 00:56:52.763,1.27248,1.27241,1.73,1.73
15.11.2012 00:56:55.155,1.27249,1.27243,1.73,3.23
15.11.2012 00:56:55.394,1.27251,1.27243,1.35,3.23
15.11.2012 00:56:55.514,1.27250,1.27243,1.50,3.23
15.11.2012 00:56:59.184,1.27249,1.27243,1.50,2.25
15.11.2012 00:56:59.365,1.27248,1.27241,2.85,2.48
15.11.2012 00:56:59.545,1.27248,1.27241,2.85,2.48
15.11.2012 00:56:59.608,1.27246,1.27239,1.73,2.48
15.11.2012 00:57:00.836,1.27245,1.27239,1.50,1.73
15.11.2012 00:57:06.314,1.27245,1.27239,2.25,1.73
15.11.2012 00:57:06.433,1.27245,1.27237,3.23,1.73
15.11.2012 00:57:10.195,1.27247,1.27242,1.88,1.50
15.11.2012 00:57:10.496,1.27247,1.27243,2.25,1.50
15.11.2012 00:57:10.624,1.27247,1.27243,2.25,1.73
15.11.2012 00:57:10.923,1.27246,1.27239,1.73,1.73
15.11.2012 00:57:11.476,1.27245,1.27239,1.50,1.73
15.11.2012 00:57:16.473,1.27245,1.27239,1.50,1.50
15.11.2012 00:57:16.653,1.27245,1.27237,1.73,2.48
15.11.2012 00:57:22.786,1.27246,1.27240,1.73,3.23
15.11.2012 00:57:23.255,1.27248,1.27241,1.73,1.73
15.11.2012 00:57:28.976,1.27251,1.27243,2.10,1.73
15.11.2012 00:57:30.443,1.27250,1.27242,1.73,1.73
15.11.2012 00:57:36.683,1.27251,1.27244,3.00,2.48
15.11.2012 00:57:37.453,1.27253,1.27245,1.73,1.73
15.11.2012 00:57:43.673,1.27251,1.27244,3.23,1.73
15.11.2012 00:57:43.793,1.27251,1.27244,3.23,1.73
15.11.2012 00:57:44.093,1.27252,1.27244,1.73,3.23
15.11.2012 00:57:51.763,1.27254,1.27250,1.50,1.50
15.11.2012 00:57:52.005,1.27257,1.27251,1.50,1.73
15.11.2012 00:57:52.064,1.27257,1.27251,2.48,1.73
15.11.2012 00:58:04.044,1.27257,1.27250,2.48,1.73
15.11.2012 00:58:04.404,1.27255,1.27248,1.73,2.48
15.11.2012 00:58:06.404,1.27256,1.27248,2.85,2.48
15.11.2012 00:58:07.886,1.27256,1.27248,2.85,2.48
15.11.2012 00:58:08.914,1.27256,1.27248,2.85,2.48
15.11.2012 00:58:09.434,1.27256,1.27249,1.35,1.73
15.11.2012 00:58:09.943,1.27256,1.27248,2.10,3.23
15.11.2012 00:58:13.596,1.27256,1.27249,1.73,1.73
15.11.2012 00:58:18.153,1.27255,1.27248,1.73,1.73
15.11.2012 00:58:18.844,1.27255,1.27248,1.50,1.73
15.11.2012 00:58:19.039,1.27255,1.27248,1.50,1.73
15.11.2012 00:58:19.648,1.27255,1.27248,1.73,1.73
15.11.2012 00:58:20.865,1.27255,1.27248,1.73,1.73
15.11.2012 00:58:20.985,1.27253,1.27246,2.48,1.50
15.11.2012 00:58:21.764,1.27253,1.27246,2.48,2.25
15.11.2012 00:58:24.873,1.27253,1.27246,2.25,2.25
15.11.2012 00:58:26.715,1.27254,1.27246,2.85,3.23
15.11.2012 00:58:27.253,1.27254,1.27246,1.35,3.23
15.11.2012 00:58:28.013,1.27255,1.27246,2.85,3.23
15.11.2012 00:58:31.024,1.27256,1.27248,5.10,2.48
15.11.2012 00:58:31.324,1.27258,1.27250,3.98,1.73
15.11.2012 00:58:31.563,1.27258,1.27251,1.73,1.73
15.11.2012 00:58:33.243,1.27259,1.27251,1.73,1.73
15.11.2012 00:58:36.085,1.27260,1.27254,2.48,1.50
15.11.2012 00:58:36.446,1.27264,1.27258,1.73,1.73
15.11.2012 00:58:36.565,1.27264,1.27258,1.73,1.73
15.11.2012 00:58:36.625,1.27264,1.27256,1.73,1.73
15.11.2012 00:58:36.746,1.27264,1.27257,1.73,1.73
15.11.2012 00:58:37.285,1.27264,1.27256,1.73,2.40
15.11.2012 00:58:40.365,1.27264,1.27256,1.73,1.73
15.11.2012 00:58:41.185,1.27264,1.27257,1.73,1.73
15.11.2012 00:58:41.845,1.27266,1.27259,1.73,2.48
15.11.2012 00:58:46.604,1.27264,1.27256,1.73,3.23
15.11.2012 00:58:47.869,1.27262,1.27255,2.25,2.10
15.11.2012 00:58:48.185,1.27257,1.27252,2.25,1.50
15.11.2012 00:58:48.244,1.27256,1.27250,1.73,3.00
15.11.2012 00:58:48.664,1.27256,1.27248,1.73,4.35
15.11.2012 00:58:56.964,1.27256,1.27248,1.73,3.98
15.11.2012 00:58:57.554,1.27255,1.27248,1.73,1.73
15.11.2012 00:58:57.979,1.27255,1.27248,1.73,2.48
15.11.2012 00:58:58.945,1.27256,1.27248,2.25,3.23
15.11.2012 00:58:59.065,1.27257,1.27249,3.23,1.73
15.11.2012 00:59:04.375,1.27256,1.27248,2.48,2.48
15.11.2012 00:59:05.444,1.27255,1.27246,2.48,3.98
15.11.2012 00:59:10.085,1.27255,1.27250,3.00,1.50
15.11.2012 00:59:12.023,1.27255,1.27248,1.88,1.73
15.11.2012 00:59:16.494,1.27255,1.27247,2.48,1.73
15.11.2012 00:59:17.896,1.27255,1.27248,2.25,1.73
15.11.2012 00:59:18.015,1.27257,1.27250,2.48,1.73
15.11.2012 00:59:18.135,1.27257,1.27251,1.50,1.50
15.11.2012 00:59:18.655,1.27257,1.27250,1.73,2.48
